createAt,VA,VB,Fre
2026-04-29 15:00:00,124.50573333333334,124.55680000000001,59.98813333333333
2026-04-29 16:00:00,124.33459459459459,124.36635135135135,59.99054054054054
2026-04-29 17:00:00,123.80631578947369,123.83118421052632,59.98605263157894
2026-04-29 18:00:00,123.4595588235294,123.49558823529412,59.98573529411765
2026-04-29 19:00:00,124.66050632911393,124.69911392405062,59.98797468354431
2026-04-29 20:00:00,124.36611111111112,124.37472222222222,59.99111111111111
2026-04-29 21:00:00,125.56824324324323,125.59581081081082,59.99081081081081
2026-04-29 22:00:00,126.67620253164557,126.70632911392404,59.993544303797464
2026-04-29 23:00:00,127.32840579710145,127.34434782608696,59.990724637681154
2026-04-30 00:00:00,127.59861111111111,127.62027777777777,59.99180555555555
2026-04-30 01:00:00,127.5777142857143,127.59242857142856,59.99214285714285
2026-04-30 02:00:00,128.00647887323942,128.0383098591549,59.98943661971831
2026-04-30 03:00:00,128.26546666666667,128.28493333333333,59.992266666666666
2026-04-30 04:00:00,127.89164383561643,127.9304109589041,59.993013698630136
2026-04-30 05:00:00,126.58039473684211,126.60644736842106,59.98947368421052
2026-04-30 06:00:00,125.30542857142856,125.31685714285715,59.991285714285716
2026-04-30 07:00:00,124.35089743589745,124.33730769230769,59.9948717948718
2026-04-30 08:00:00,124.26424657534248,124.30794520547944,59.991232876712324
2026-04-30 09:00:00,124.685,124.70783783783783,59.99283783783784
2026-04-30 10:00:00,124.18985714285715,124.22528571428572,59.995428571428576
2026-04-30 11:00:00,122.87173913043478,122.88884057971015,59.99101449275363
2026-04-30 12:00:00,122.78861111111112,122.81305555555556,59.993750000000006
2026-04-30 13:00:00,124.04014084507043,124.06070422535211,59.984084507042255
2026-04-30 14:00:00,124.05283783783784,124.05662162162163,59.99283783783784
2026-04-30 15:00:00,124.15376811594204,124.18101449275362,59.98826086956521
2026-04-30 16:00:00,124.18541666666667,124.23055555555555,59.99263888888889
2026-04-30 17:00:00,124.84818181818181,124.86987012987012,59.99376623376624
2026-04-30 18:00:00,124.81266666666667,124.83546666666666,59.99253333333333
2026-04-30 19:00:00,124.32861111111112,124.35472222222221,59.99319444444445
2026-04-30 20:00:00,126.03653846153847,126.04974358974358,59.99384615384616
2026-04-30 21:00:00,125.43279999999999,125.4424,59.99493333333333
2026-04-30 22:00:00,126.88835616438357,126.90876712328767,59.99246575342465
2026-04-30 23:00:00,126.53000000000002,126.55697368421052,59.98394736842105
2026-05-01 00:00:00,127.08283783783783,127.09797297297297,59.98986486486486
2026-05-01 01:00:00,127.83565789473684,127.85934210526315,59.98736842105263
2026-05-01 02:00:00,128.00272727272727,128.03948051948052,59.99064935064935
2026-05-01 03:00:00,127.96581081081081,128.0,59.9972972972973
2026-05-01 04:00:00,127.77562499999999,127.80274999999999,59.99037499999999
2026-05-01 05:00:00,127.46546666666667,127.49466666666667,59.99386666666667
2026-05-01 06:00:00,127.56098591549296,127.61845070422535,59.988732394366195
2026-05-01 07:00:00,126.90452054794521,126.93424657534247,59.987671232876714
2026-05-01 08:00:00,125.21013888888888,125.23791666666665,59.99263888888889
2026-05-01 09:00:00,125.68792207792207,125.70311688311688,59.988831168831176
2026-05-01 10:00:00,124.88380281690141,124.88140845070423,59.99450704225352
2026-05-01 11:00:00,123.84391304347825,123.83869565217393,59.9991304347826
2026-05-01 12:00:00,122.9061038961039,122.97129870129869,59.98662337662338
2026-05-01 13:00:00,124.60506849315068,124.63493150684933,59.99465753424657
2026-05-01 14:00:00,125.84289855072464,125.85826086956521,59.996521739130436
2026-05-01 15:00:00,125.04618421052632,125.07026315789474,59.987500000000004
2026-05-01 16:00:00,124.85728571428572,124.89142857142856,59.99171428571429
2026-05-01 17:00:00,124.88134146341464,124.89134146341463,59.99085365853659
2026-05-01 18:00:00,124.9321052631579,124.95263157894736,59.99078947368421
2026-05-01 19:00:00,125.89693333333334,125.91813333333334,59.99146666666666
2026-05-01 20:00:00,126.57448717948718,126.58615384615383,59.994615384615386
2026-05-01 21:00:00,127.09576923076922,127.11692307692309,59.99269230769231
2026-05-01 22:00:00,127.43449275362318,127.4413043478261,59.99971014492753
2026-05-01 23:00:00,127.74953488372093,127.78313953488373,59.99093023255814
2026-05-02 00:00:00,127.34,127.3524358974359,59.991025641025644
2026-05-02 01:00:00,127.84148648648649,127.87608108108108,59.98932432432432
2026-05-02 02:00:00,127.971375,128.004,59.99037499999999
2026-05-02 03:00:00,128.22038461538463,128.23128205128205,59.987051282051276
2026-05-02 04:00:00,127.91804878048781,127.95682926829267,59.99
2026-05-02 05:00:00,127.7201388888889,127.77444444444444,59.98458333333334
2026-05-02 06:00:00,126.86578313253013,126.88072289156626,59.9910843373494
2026-05-02 07:00:00,125.49458333333334,125.50069444444443,59.985833333333325
2026-05-02 08:00:00,124.07582278481013,124.10772151898735,59.994556962025314
2026-05-02 09:00:00,124.67049382716048,124.70037037037036,59.98814814814815
2026-05-02 10:00:00,124.61192307692308,124.66282051282052,59.9951282051282
2026-05-02 11:00:00,123.79974358974358,123.81820512820512,59.99320512820513
2026-05-02 12:00:00,123.16126760563381,123.1712676056338,59.98957746478874
2026-05-02 13:00:00,125.10025974025973,125.14233766233768,59.988571428571426
2026-05-02 14:00:00,123.67275362318841,123.70666666666666,59.99492753623188
2026-05-02 15:00:00,124.96600000000001,125.02413333333332,59.98733333333334
2026-05-02 16:00:00,125.56407894736843,125.59723684210526,59.99210526315789
2026-05-02 17:00:00,125.54015873015872,125.58857142857143,59.9915873015873
2026-05-02 18:00:00,125.3217105263158,125.34802631578948,59.98513157894737
2026-05-02 19:00:00,124.3474647887324,124.37802816901409,59.98774647887324
2026-05-02 20:00:00,126.35885714285716,126.3847142857143,59.998571428571424
2026-05-02 21:00:00,126.68884057971016,126.71942028985507,60.00072463768116
2026-05-02 22:00:00,127.14934210526316,127.1828947368421,59.99263157894736
2026-05-02 23:00:00,127.62378378378378,127.65594594594596,59.98689189189189
2026-05-03 00:00:00,127.84478873239436,127.87394366197182,60.000140845070426
2026-05-03 01:00:00,127.43532467532468,127.44948051948053,59.98896103896104
2026-05-03 02:00:00,127.81971428571427,127.86057142857142,59.99785714285715
2026-05-03 03:00:00,128.1166153846154,128.1616923076923,59.98030769230769
2026-05-03 04:00:00,128.19613333333334,128.20413333333332,59.995200000000004
2026-05-03 05:00:00,128.11589041095888,128.0990410958904,59.98945205479451
2026-05-03 06:00:00,128.24729411764707,128.25423529411765,59.997058823529414
2026-05-03 07:00:00,127.07402298850575,127.09885057471264,59.98885057471264
2026-05-03 08:00:00,125.72155555555557,125.7561111111111,59.98322222222222
2026-05-03 09:00:00,124.85780219780219,124.8987912087912,59.99032967032967
2026-05-03 10:00:00,125.97397435897435,125.99346153846153,59.99089743589744
2026-05-03 11:00:00,124.77805194805195,124.79753246753246,59.989090909090905
2026-05-03 12:00:00,124.39233766233765,124.42727272727272,59.99519480519481
2026-05-03 13:00:00,125.46169014084508,125.4669014084507,59.984788732394364
2026-05-03 14:00:00,125.53506493506494,125.59623376623377,59.985844155844156
2026-05-03 15:00:00,125.97797297297298,125.97445945945947,59.9922972972973
2026-05-03 16:00:00,125.6718309859155,125.6918309859155,59.99183098591549
2026-05-03 17:00:00,124.37986301369862,124.40493150684931,59.985342465753426
2026-05-03 18:00:00,124.83293333333333,124.85666666666667,59.99986666666666
2026-05-03 19:00:00,124.77291666666666,124.80305555555555,59.98833333333333
2026-05-03 20:00:00,125.12987654320989,125.19296296296295,59.99246913580247
2026-05-03 21:00:00,126.14679012345678,126.16765432098765,59.99246913580247
2026-05-03 22:00:00,127.46486486486486,127.49270270270272,59.98513513513513
2026-05-03 23:00:00,127.08239436619719,127.11394366197183,59.98225352112676
2026-05-04 00:00:00,127.78592105263158,127.81776315789473,59.990526315789474
2026-05-04 01:00:00,127.93625,128.02,59.97625
2026-05-04 02:00:00,128.09533333333331,128.11666666666667,59.99653333333333
2026-05-04 03:00:00,128.6726923076923,128.68602564102565,59.9974358974359
2026-05-04 04:00:00,128.4669512195122,128.4998780487805,59.98865853658536
2026-05-04 05:00:00,127.3984,127.42573333333334,59.9968
2026-05-04 06:00:00,126.00693333333334,126.04026666666667,59.9884
2026-05-04 07:00:00,125.6325641025641,125.64794871794872,59.991794871794866
2026-05-04 08:00:00,122.8241095890411,122.8509589041096,59.99150684931507
2026-05-04 09:00:00,124.70459459459458,124.73972972972973,59.98932432432432
2026-05-04 10:00:00,122.85144927536231,122.88681159420291,59.993478260869566
2026-05-04 11:00:00,123.53721518987342,123.58,59.99556962025316
2026-05-04 12:00:00,124.39355263157894,124.41763157894736,59.99013157894737
2026-05-04 13:00:00,124.69102564102563,124.72192307692308,59.985769230769236
2026-05-04 14:00:00,124.70532467532468,124.71623376623376,59.99116883116883
2026-05-04 15:00:00,124.29194805194804,124.31311688311689,59.99103896103897
2026-05-04 16:00:00,124.6775641025641,124.70166666666667,59.991410256410255
2026-05-04 17:00:00,125.11329113924052,125.15696202531645,59.99088607594936
2026-05-04 18:00:00,124.966625,125.0035,59.988625
2026-05-04 19:00:00,125.11550724637681,125.14753623188406,59.991449275362314
2026-05-04 20:00:00,125.50933333333334,125.51133333333334,59.9884
2026-05-04 21:00:00,127.17024691358026,127.19333333333333,59.99049382716049
2026-05-04 22:00:00,127.37410958904108,127.38342465753425,59.991369863013695
2026-05-04 23:00:00,127.61109589041097,127.64068493150685,59.990410958904114
2026-05-05 00:00:00,127.86111111111111,127.88305555555556,59.98930555555556
2026-05-05 01:00:00,128.21397260273974,128.24972602739726,59.986027397260266
2026-05-05 02:00:00,128.31815789473686,128.35026315789474,59.98263157894737
2026-05-05 03:00:00,128.39402439024389,128.43280487804878,59.992073170731715
2026-05-05 04:00:00,128.16849315068492,128.19356164383564,59.98041095890411
2026-05-05 05:00:00,126.57855263157894,126.64197368421051,59.99210526315789
2026-05-05 06:00:00,124.1323188405797,124.18028985507247,59.9955072463768
2026-05-05 07:00:00,123.83194444444445,123.85000000000001,59.981249999999996
2026-05-05 08:00:00,124.10493506493506,124.1357142857143,59.984935064935065
2026-05-05 09:00:00,124.20623376623375,124.23428571428573,59.98506493506494
2026-05-05 10:00:00,123.70605263157894,123.73881578947368,59.98394736842105
2026-05-05 11:00:00,122.8453164556962,122.8493670886076,59.98746835443038
2026-05-05 12:00:00,124.4883116883117,124.49181818181819,59.9887012987013
2026-05-05 13:00:00,125.43612499999999,125.46,59.99225
2026-05-05 14:00:00,125.31657894736841,125.34947368421052,59.98986842105263
2026-05-05 15:00:00,124.8038961038961,124.84402597402597,59.9912987012987
2026-05-05 16:00:00,125.03078947368421,125.06934210526316,59.98776315789473
2026-05-05 17:00:00,125.54432835820894,125.56238805970149,59.99089552238806
2026-05-05 18:00:00,124.81428571428572,124.84363636363635,59.989610389610384
2026-05-05 19:00:00,125.3478205128205,125.38653846153845,59.993589743589745
2026-05-05 20:00:00,125.98743902439024,125.99085365853658,59.99548780487805
2026-05-05 21:00:00,126.63613333333335,126.66040000000001,60.001599999999996
2026-05-05 22:00:00,127.32272727272728,127.33714285714285,59.98974025974026
2026-05-05 23:00:00,128.065,128.10488372093025,59.994418604651166
2026-05-06 00:00:00,127.95164383561642,127.98287671232876,59.98835616438355
2026-05-06 01:00:00,128.24109756097562,128.25878048780487,59.9909756097561
2026-05-06 02:00:00,128.04780821917808,128.09534246575342,59.99000000000001
2026-05-06 03:00:00,127.95680555555555,127.98833333333333,59.99458333333333
2026-05-06 04:00:00,127.6320731707317,127.65731707317073,59.99
2026-05-06 05:00:00,125.9340476190476,125.95476190476191,59.98952380952381
2026-05-06 06:00:00,123.73864864864865,123.77527027027028,59.99081081081081
2026-05-06 07:00:00,124.5696,124.60546666666666,59.988533333333336
2026-05-06 08:00:00,123.41910256410257,123.4423076923077,59.99282051282051
2026-05-06 09:00:00,123.90698630136987,123.91602739726028,59.990273972602736
2026-05-06 10:00:00,124.12194029850747,124.15537313432836,59.995522388059705
2026-05-06 11:00:00,123.28499999999998,123.30676470588236,59.98705882352941
2026-05-06 12:00:00,124.64402597402598,124.69194805194806,59.99454545454545
2026-05-06 13:00:00,124.57537500000001,124.60799999999999,59.9855
2026-05-06 14:00:00,124.36347826086957,124.39246376811595,59.98652173913043
2026-05-06 15:00:00,124.7541975308642,124.77641975308642,59.99641975308642
2026-05-06 16:00:00,124.68186666666666,124.71586666666667,59.992266666666666
2026-05-06 17:00:00,124.98866666666666,125.01653333333333,59.9912
2026-05-06 18:00:00,124.69025974025973,124.71766233766235,59.99415584415585
2026-05-06 19:00:00,125.43063291139241,125.48430379746836,59.988354430379744
2026-05-06 20:00:00,125.73915662650603,125.76843373493976,59.988915662650605
2026-05-06 21:00:00,126.329375,126.360125,59.99325
2026-05-06 22:00:00,126.63731343283582,126.68253731343283,59.99716417910448
2026-05-06 23:00:00,126.90710843373493,126.93421686746987,59.986746987951804
2026-05-07 00:00:00,127.45013513513513,127.48648648648648,59.99527027027027
2026-05-07 01:00:00,127.41197368421052,127.42973684210526,59.99381578947368
2026-05-07 02:00:00,127.4769512195122,127.52621951219511,59.98743902439025
2026-05-07 03:00:00,127.7936231884058,127.83420289855071,59.98536231884058
2026-05-07 04:00:00,127.708375,127.737,59.97825
2026-05-07 05:00:00,125.00342857142857,125.04185714285715,59.98771428571429
2026-05-07 06:00:00,123.95972972972973,124.0,59.988378378378385
2026-05-07 07:00:00,124.65388888888889,124.68527777777778,59.98708333333333
2026-05-07 08:00:00,125.00582278481012,125.0345569620253,59.99367088607595
2026-05-07 09:00:00,124.79358208955225,124.83283582089551,59.98820895522388
2026-05-07 10:00:00,124.3376,124.35199999999999,59.99013333333334
2026-05-07 11:00:00,123.62337837837836,123.63013513513512,59.99405405405406
2026-05-07 12:00:00,125.26124999999999,125.30850000000001,59.99249999999999
2026-05-07 13:00:00,125.34763157894737,125.37315789473685,59.98421052631579
2026-05-07 14:00:00,124.3972839506173,124.43172839506173,59.98901234567901
2026-05-07 15:00:00,124.40484848484847,124.42257575757574,59.99181818181818
2026-05-07 16:00:00,125.17050632911392,125.19101265822785,59.986835443037975
2026-05-07 17:00:00,123.93691358024691,123.99296296296296,59.994814814814816
2026-05-07 18:00:00,124.89645569620252,124.90645569620254,59.987721518987335
2026-05-07 19:00:00,124.8863157894737,124.92802631578948,59.98368421052632
2026-05-07 20:00:00,125.36095238095238,125.39809523809524,59.991904761904756
2026-05-07 21:00:00,126.17175,126.19175,59.988
2026-05-07 22:00:00,126.29465753424658,126.33561643835617,59.989315068493156
2026-05-07 23:00:00,126.76833333333333,126.80555555555556,59.98708333333333
2026-05-08 00:00:00,127.4823076923077,127.5024358974359,59.97935897435898
2026-05-08 01:00:00,127.82385714285715,127.82628571428572,59.98614285714285
2026-05-08 02:00:00,128.10078125,128.11609375,59.9959375
2026-05-08 03:00:00,128.295,128.31914285714285,59.988285714285716
2026-05-08 04:00:00,128.05315789473684,128.08184210526315,59.98684210526316
2026-05-08 05:00:00,126.26369863013699,126.28739726027396,59.991232876712324
2026-05-08 06:00:00,124.0124,124.04480000000001,59.99706666666666
2026-05-08 07:00:00,123.875375,123.91487500000001,59.989875
2026-05-08 08:00:00,123.80948051948052,123.82415584415584,59.99233766233766
2026-05-08 09:00:00,123.86939024390244,123.91426829268292,59.987073170731705
2026-05-08 10:00:00,124.73518987341772,124.74962025316455,59.9846835443038
2026-05-08 11:00:00,124.44376623376624,124.4657142857143,59.98714285714286
2026-05-08 12:00:00,123.55999999999999,123.58802631578948,59.990921052631585
2026-05-08 13:00:00,124.09628205128206,124.1325641025641,59.98628205128205
2026-05-08 14:00:00,123.63170731707316,123.6548780487805,59.9879268292683
2026-05-08 15:00:00,124.0123880597015,124.03432835820894,59.99746268656716
2026-05-08 16:00:00,123.35337349397591,123.3701204819277,59.99144578313253
2026-05-08 17:00:00,125.00319999999999,125.00800000000001,59.991733333333336
2026-05-08 18:00:00,125.11380281690141,125.14549295774648,59.98830985915493
2026-05-08 19:00:00,125.14576923076925,125.18666666666665,59.985128205128206
2026-05-08 20:00:00,125.77906666666667,125.80293333333333,59.98973333333333
2026-05-08 21:00:00,126.40479452054794,126.44479452054793,59.991369863013695
2026-05-08 22:00:00,127.13933333333334,127.15893333333334,59.9868
2026-05-08 23:00:00,127.38448717948718,127.39717948717949,59.98961538461538
2026-05-09 00:00:00,127.75314285714285,127.75328571428571,59.98728571428571
2026-05-09 01:00:00,128.1588888888889,128.19703703703703,59.994814814814816
2026-05-09 02:00:00,128.4005063291139,128.41962025316454,59.984177215189874
2026-05-09 03:00:00,128.55293333333333,128.59186666666665,59.9888
2026-05-09 04:00:00,128.52753623188406,128.55666666666667,59.99014492753623
2026-05-09 05:00:00,128.13666666666668,128.1786956521739,59.99086956521739
2026-05-09 06:00:00,127.55513888888888,127.57124999999999,59.982083333333335
2026-05-09 07:00:00,125.90416666666667,125.92611111111111,59.989583333333336
2026-05-09 08:00:00,123.78927710843374,123.81939759036145,59.98843373493976
2026-05-09 09:00:00,124.62462686567164,124.66597014925374,59.984925373134324
2026-05-09 10:00:00,123.11366197183098,123.09211267605635,59.98718309859155
2026-05-09 11:00:00,123.97868421052631,123.98289473684211,59.98894736842105
2026-05-09 12:00:00,124.24783783783784,124.28864864864866,59.99054054054054
2026-05-09 13:00:00,125.03026666666668,125.04560000000001,59.986933333333326
2026-05-09 14:00:00,124.60000000000001,124.60618421052631,59.991447368421056
2026-05-09 15:00:00,124.73820512820512,124.77564102564102,59.9875641025641
2026-05-09 16:00:00,124.57716049382717,124.61666666666667,59.99074074074074
2026-05-09 17:00:00,124.83689655172414,124.88287356321838,59.99609195402299
2026-05-09 18:00:00,124.62324675324675,124.66233766233766,59.99181818181818
2026-05-09 19:00:00,125.15849315068493,125.18178082191781,59.990410958904114
2026-05-09 20:00:00,125.65732394366198,125.67478873239436,59.99239436619718
2026-05-09 21:00:00,126.50310810810811,126.53378378378379,59.994864864864866
2026-05-09 22:00:00,126.63666666666667,126.68680555555557,59.99194444444444
2026-05-09 23:00:00,126.84702702702702,126.89405405405405,59.99378378378378
2026-05-10 00:00:00,127.47631578947369,127.51486842105263,59.9871052631579
2026-05-10 01:00:00,127.42083333333332,127.46319444444445,59.99125
2026-05-10 02:00:00,127.8416883116883,127.88168831168831,59.99857142857143
2026-05-10 03:00:00,128.08805194805197,128.10506493506495,59.9887012987013
2026-05-10 04:00:00,128.04556962025316,128.0645569620253,59.992025316455695
2026-05-10 05:00:00,128.0503896103896,128.06116883116883,59.99805194805195
2026-05-10 06:00:00,127.34987654320987,127.3843209876543,59.989506172839505
2026-05-10 07:00:00,125.98845070422536,126.01859154929578,59.993802816901415
2026-05-10 08:00:00,124.82,124.86853333333333,59.99386666666667
2026-05-10 09:00:00,124.69013513513514,124.71000000000001,59.98932432432432
2026-05-10 10:00:00,124.71087500000002,124.76075,59.99425
2026-05-10 11:00:00,125.21272727272726,125.24714285714286,59.99376623376624
2026-05-10 12:00:00,124.6470731707317,124.65926829268292,59.99048780487805
2026-05-10 13:00:00,125.50686567164178,125.52253731343284,59.991194029850746
2026-05-10 14:00:00,125.82205128205129,125.84615384615384,59.99230769230769
2026-05-10 15:00:00,125.55881578947367,125.6090789473684,59.987500000000004
2026-05-10 16:00:00,125.70706666666668,125.70920000000001,59.99026666666667
2026-05-10 17:00:00,124.99256756756758,125.00743243243242,59.99891891891892
2026-05-10 18:00:00,124.44202898550725,124.48101449275363,59.985652173913046
2026-05-10 19:00:00,124.30520547945207,124.33849315068493,59.98958904109589
2026-05-10 20:00:00,125.234,125.25973333333333,59.99026666666667
2026-05-10 21:00:00,126.68072289156626,126.73120481927711,59.98771084337349
2026-05-10 22:00:00,127.68445945945946,127.72270270270269,59.993648648648644
2026-05-10 23:00:00,128.101,128.124,59.995571428571424
2026-05-11 00:00:00,128.21397435897435,128.2302564102564,59.98897435897436
2026-05-11 01:00:00,128.16276315789474,128.20513157894737,59.98907894736842
2026-05-11 02:00:00,128.39213333333333,128.42853333333332,59.98586666666666
2026-05-11 03:00:00,128.66228915662649,128.6910843373494,59.98915662650603
2026-05-11 04:00:00,128.50813333333335,128.52933333333334,59.99146666666666
2026-05-11 05:00:00,126.45,126.48315789473683,59.99131578947369
2026-05-11 06:00:00,125.59301369863014,125.6123287671233,59.983835616438355
2026-05-11 07:00:00,125.04890625,125.0515625,59.9915625
2026-05-11 08:00:00,123.20337349397589,123.23903614457832,59.986506024096386
2026-05-11 09:00:00,123.68666666666668,123.71679012345679,59.98518518518519
2026-05-11 10:00:00,123.28267605633802,123.30605633802816,59.98915492957746
2026-05-11 11:00:00,123.0524358974359,123.05871794871794,59.9875641025641
2026-05-11 12:00:00,124.08986842105263,124.12894736842104,59.984736842105264
2026-05-11 13:00:00,124.71469135802468,124.74469135802468,59.986543209876544
2026-05-11 14:00:00,125.09128205128206,125.1226923076923,59.99666666666666
2026-05-11 15:00:00,124.85930555555557,124.86472222222223,59.99805555555555
2026-05-11 16:00:00,124.34333333333333,124.36826666666667,59.99373333333333
2026-05-11 17:00:00,124.182625,124.20250000000001,59.989625000000004
2026-05-11 18:00:00,124.18585714285715,124.2282857142857,59.99071428571429
2026-05-11 19:00:00,124.68549295774648,124.68943661971832,59.99507042253521
2026-05-11 20:00:00,124.8767901234568,124.90666666666667,59.98901234567901
2026-05-11 21:00:00,125.62857142857143,125.65257142857143,59.99371428571429
2026-05-11 22:00:00,126.4302564102564,126.4523076923077,59.989230769230765
2026-05-11 23:00:00,127.32733333333333,127.36144444444446,59.99077777777778
2026-05-12 00:00:00,127.32735632183908,127.34229885057472,59.987816091954016
2026-05-12 01:00:00,127.74095890410959,127.78657534246575,59.985342465753426
2026-05-12 02:00:00,127.75259740259742,127.76337662337663,59.9887012987013
2026-05-12 03:00:00,127.89338028169014,127.90788732394365,59.99183098591549
2026-05-12 04:00:00,127.83971830985917,127.85366197183099,59.99507042253521
2026-05-12 05:00:00,126.4946376811594,126.51608695652175,59.98840579710145
2026-05-12 06:00:00,124.63246913580247,124.64864197530865,59.99444444444445
2026-05-12 07:00:00,124.444625,124.48412499999999,59.9825
2026-05-12 08:00:00,123.41853333333333,123.45013333333334,59.998400000000004
2026-05-12 09:00:00,124.44817073170732,124.46975609756097,59.99475609756097
